중구	을지로4가	70,438.9	-	-	-	-	-	37,866.9	-	-	-	-	-	32,559.4	-	-	-	12.6	-	-	-	-	-	-	-	-	-
중구	을지로5가	78,275.1	-	-	-	-	-	41,244.4	-	-	-	-	-	26,002.9	-	-	-	20.8	-	-	11,007.0	-	-	-	-	-	-
중구	주교동	73,209.9	-	-	-	-	-	49,979.5	-	-	-	-	-	23,230.4	-	-	-	-	-	-	-	-	-	-	-	-	-
중구	방산동	59,102.5	-	-	-	-	-	39,594.5	-	-	-	-	-	18,550.3	-	-	399.7	-	-	-	471.7	-	-	-	86.3	-	-
중구	오장동	67,304.6	-	-	-	-	-	44,622.9	-	-	-	-	-	22,620.5	-	-	-	61.2	-	-	-	-	-	-	-	-	-
중구	을지로3가	83,455.4	-	-	-	-	-	55,102.7	-	-	-	-	-	28,253.9	98.8	-	-	-	-	-	-	-	-	-	-	-	-
중구	입정동	39,553.1	-	-	-	-	-	26,571.3	-	-	-	-	-	12,869.2	48.1	-	-	64.5	-	-	-	-	-	-	-	-	-
중구	산림동	45,046.2	-	-	-	-	-	31,522.1	-	-	-	-	-	13,524.1	-	-	-	-	-	-	-	-	-	-	-	-	-
중구	충무로3가	46,992.6	-	-	-	-	-	32,566.7	-	-	-	-	-	14,425.9	-	-	-	-	-	-	-	-	-	-	-	-	-
중구	초동	52,350.4	-	-	-	-	-	30,499.4	1,960.6	-	2,416.4	1,935.1	-	14,340.3	-	-	-	9.5	-	-	-	-	-	1,189.1	-	-	-
중구	인현동1가	44,587.9	-	-	-	-	-	33,413.7	-	-	-	-	-	11,174.2	-	-	-	-	-	-	-	-	-	-	-	-	-
중구	저동2가	54,617.4	-	-	-	-	-	34,801.6	-	-	-	-	-	10,192.2	-	-	-	-	-	-	389.2	-	-	9,234.4	-	-	-
중구	신당동	2,386,831.9	-	-	-	-	41,832.0	1,586,000.6	2,399.0	113,041.2	12,102.0	3,099.6	-	443,411.9	-	-	13,350.0	6,501.0	-	26,428.0	125,971.6	6,410.0	-	5,671.3	219	-	394.7
중구	흥인동	124,655.3	-	-	-	-	-	57,584.4	-	26,148.8	-	-	-	39,949.3	-	-	-	315.3	-	-	657.5	-	-	-	-	-	-
중구	무학동	27,308.9	-	-	-	-	-	13,800.6	-	-	-	264.8	-	13,243.5	-	-	-	-	-	-	-	-	-	-	-	-	-
중구	황학동	326,761.3	-	-	-	-	-	225,681.8	-	-	-	-	-	86,552.3	-	-	13,055.0	-	-	-	1,472.2	-	-	-	-	-	-
중구	서소문동	115,395.2	-	-	-	-	-	85,948.1	-	-	615	-	-	28,241.9	-	-	-	-	-	-	114.4	-	-	-	265.5	-	210.3
중구	정동	302,776.8	-	-	-	-	-	193,634.1	-	44,840.8	-	-	-	35,065.6	-	-	-	-	-	-	11,514.4	-	-	17,640.1	81.8	-	-
중구	순화동	142,619.9	-	-	-	-	-	62,700.9	-	37,142.1	-	-	-	33,717.3	3,893.9	-	-	376.9	-	-	4,788.8	-	-	-	-	-	-
중구	의주로1가	26,705.9	-	-	-	-	-	11,135.8	-	-	-	-	-	13,735.8	81	-	-	753.9	-	-	999.4	-	-	-	-	-	-
중구	충정로1가	33,567.1	-	-	-	-	-	20,645.9	-	2,765.1	-	-	-	10,156.1	-	-	-	-	-	-	-	-	-	-	-	-	-
중구	중림동	228,728.3	-	-	-	-	-	138,412.5	-	-	3,259.6	-	-	58,729.5	33.4	-	34.6	-	-	-	9,428.4	-	-	18,830.3	-	-	-
중구	의주로2가	39,718.5	-	-	-	-	-	1,136.5	-	-	-	-	-	11,027.3	12,355.4	-	-	-	-	-	15,199.3	-	-	-	-	-	-
중구	만리동1가	70,095.6	-	-	-	-	-	28,979.0	-	1,633.1	142.8	-	-	26,390.2	111.7	-	-	-	-	-	12,559.0	-	-	-	-	-	279.8
중구	만리동2가	143,993.9	-	-	-	-	16.8	72,166.6	-	23,727.0	-	-	-	21,303.3	-	-	-	-	-	1,832.6	22,064.0	-	-	1,878.2	-	-	1,005.4
용산구	후암동	865,094.6	98.5	-	-	-	210,021.7	472,545.5	-	43,012.8	225.7	417.3	-	119,809.4	-	-	-	9,381.7	-	-	1,253.4	-	-	8,215.3	111.7	-	1.6
용산구	용산동2가	1,169,012.2	-	-	-	-	261,770.2	715,385.0	-	52,224.5	2,490.9	-	-	125,949.0	-	-	-	4,855.8	-	-	1,369.3	-	-	4,967.5	-	-	-
용산구	용산동4가	789,295.2	-	-	-	-	-	722,508.8	-	-	-	-	-	35,566.4	-	-	-	-	-	-	-	-	-	-	-	-	31,220.0
용산구	갈월동	224,305.2	-	-	-	-	-	122,891.8	-	-	921.2	1,008.5	-	56,680.0	39,179.2	-	618.1	1,945.0	-	-	-	-	-	1,061.4	-	-	-
용산구	남영동	65,020.1	-	-	-	-	-	44,824.7	-	-	-	-	-	19,977.2	-	-	-	218.2	-	-	-	-	-	-	-	-	-
용산구	용산동1가	608,720.8	-	-	-	-	-	569,243.5	-	-	-	-	-	28,706.7	-	-	-	10,770.6	-	-	-	-	-	-	-	-	-
용산구	동자동	289,052.9	-	-	-	-	33.3	98,536.8	-	-	-	-	-	59,964.3	125,037.4	-	-	-	-	-	2,372.5	-	-	3,108.6	-	-	-
용산구	서계동	250,757.2	71.7	-	-	-	-	151,051.3	-	12,146.1	325.5	749.4	-	56,145.7	16,150.7	-	5,411.1	4,484.6	-	-	4,221.1	-	-	-	-	-	-
용산구	청파동1가	197,416.9	-	-	-	-	-	154,473.7	-	-	397.7	610.1	-	33,792.4	1,077.4	-	2,636.6	566.2	-	-	-	-	-	3,836.4	-	-	26.4
